session,round,agent,type,product,price,volume
13527972081,15,INT:KonsumentE13:C,K,C,1.4896544994279663,6.967081207783359
13527972081,15,INT:KonsumentE10:C,K,C,1.4896544994279663,7.003516340057546
13527972081,15,INT:KonsumentE11:C,K,C,1.4896544994279663,7.0190343217320725
13527972081,15,INT:ProduzentS2:C,V,C,5.510413584587615,6.251430283564342
13527972081,15,INT:ProduzentE17:C,V,C,6.096884521797378,6.2908493140084705
13527972081,15,INT:ProduzentE16:C,V,C,5.935342756455903,6.360638441146511
13527972081,15,INT:ProduzentE14:C,V,C,5.978438950746895,6.38397115612403
13527972081,15,INT:ProduzentE15:C,V,C,5.978438950746895,6.410430616274406
13527972081,15,INT:ProduzentE19:C,V,C,5.92320672513733,6.413029300332285
13527972081,15,INT:ProduzentE20:C,V,C,5.816555791725575,6.414173487489333
13527972081,15,INT:ProduzentE18:C,V,C,5.978438950746895,6.422480859437663
13527972081,16,INT:KonsumentE0:A,K,A,13.21759541280181,10.448958963810998
13527972081,16,INT:KonsumentE2:A,K,A,16.613653370571313,10.45315241395509
13527972081,16,INT:KonsumentE1:A,K,A,13.752868524416673,10.533745357106804
13527972081,16,INT:KonsumentE3:A,K,A,13.04031916438306,10.861852291476056
13527972081,16,INT:KonsumentE4:A,K,A,14.603823004972993,10.987354736797911
13527972081,16,G14A:Agent1,K,A,2.0,12.0
13527972081,16,INT:ProduzentS0:A,V,A,1.8473736845252673,6.993576460087159
13527972081,16,G14A:Agent1,V,A,3.3213432069102122,12.0
13527972081,16,INT:ProduzentE5:A,V,A,5.828321619415362,13.156047052719805
13527972081,16,INT:ProduzentE1:A,V,A,5.828321619415362,13.160928268540783
13527972081,16,INT:ProduzentE2:A,V,A,5.828321619415362,13.277420687953944
13527972081,16,INT:ProduzentE6:A,V,A,5.828321619415363,13.280470262708487
13527972081,16,INT:ProduzentE0:A,V,A,5.828321619415362,13.301305941885396
13527972081,16,INT:ProduzentE3:A,V,A,5.828321619415362,13.330514123470193
13527972081,16,INT:ProduzentE4:A,V,A,8.125303933207107,13.53590362806254
13527972081,16,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,16,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,16,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,16,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,16,G25A:Diablo,K,B,1.0,3.8
13527972081,16,G25A:Diablo,K,B,1.0,4.0
13527972081,16,INT:KonsumentE9:B,K,B,13.765926549835624,7.441347385098611
13527972081,16,INT:KonsumentE8:B,K,B,9.932922447411638,7.576978543816911
13527972081,16,INT:KonsumentE5:B,K,B,12.32640971417255,7.629399466706806
13527972081,16,INT:KonsumentE6:B,K,B,11.966905157550984,7.644687434162729
13527972081,16,INT:KonsumentE7:B,K,B,10.638732481207052,7.713383699437561
13527972081,16,G14A:Agent1,K,B,2.0,8.0
13527972081,16,INT:ProduzentS1:B,V,B,1.2716393232591168,5.076387332586603
13527972081,16,INT:ProduzentE7:B,V,B,3.9492889299520666,8.05344572470653
13527972081,16,INT:ProduzentE8:B,V,B,4.3695554530730245,8.154154775535867
13527972081,16,INT:ProduzentE10:B,V,B,3.949288929952067,8.204074275653937
13527972081,16,INT:ProduzentE11:B,V,B,3.949288929952067,8.221710637593874
13527972081,16,INT:ProduzentE13:B,V,B,3.9492889299520675,8.269147474658311
13527972081,16,INT:ProduzentE9:B,V,B,5.262882429932981,8.60871430093007
13527972081,16,INT:ProduzentE12:B,V,B,8.965354488093396,8.76915449788652
13527972081,16,INT:KonsumentE12:C,K,C,2.979308998855937,6.9219139211526945
13527972081,16,INT:KonsumentE10:C,K,C,1.6331306290141496,6.9463502358112175
13527972081,16,INT:KonsumentE13:C,K,C,1.6331306290141496,6.954688621348038
13527972081,16,INT:KonsumentE11:C,K,C,1.6331306290141496,7.022885295126304
13527972081,16,INT:KonsumentE14:C,K,C,2.979308998855937,7.0979450530874955
13527972081,16,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,16,INT:ProduzentE17:C,V,C,1.340689049485173,6.5278594014898985
13527972081,16,INT:ProduzentE16:C,V,C,1.3406890494851713,6.5718344832071125
13527972081,16,INT:ProduzentE15:C,V,C,1.340689049485173,6.610836287658311
13527972081,16,INT:ProduzentE18:C,V,C,1.3406890494851766,6.618308166136415
13527972081,16,INT:ProduzentE20:C,V,C,1.3406890494851713,6.61833410173171
13527972081,16,INT:ProduzentE19:C,V,C,1.3406890494851766,6.70307621597487
13527972081,16,INT:ProduzentE14:C,V,C,1.340689049485173,6.7244586327964075
13527972081,17,INT:KonsumentE0:A,K,A,14.334836287372788,10.448958963810998
13527972081,17,INT:KonsumentE2:A,K,A,17.730894245142288,10.45315241395509
13527972081,17,INT:KonsumentE1:A,K,A,14.870109398987651,10.533745357106804
13527972081,17,INT:KonsumentE3:A,K,A,14.157560038954038,10.861852291476056
13527972081,17,INT:KonsumentE4:A,K,A,15.721063879543971,10.987354736797911
13527972081,17,G14A:Agent1,K,A,2.0,12.0
13527972081,17,INT:ProduzentS0:A,V,A,1.8028894719514992,6.993576460087159
13527972081,17,G14A:Agent1,V,A,3.9942250359732316,12.0
13527972081,17,INT:ProduzentE2:A,V,A,6.498666144157949,13.38500877986358
13527972081,17,INT:ProduzentE1:A,V,A,6.498666144157949,13.45439159110656
13527972081,17,INT:ProduzentE6:A,V,A,6.49866614415795,13.4615443979759
13527972081,17,INT:ProduzentE0:A,V,A,6.498666144157949,13.473064457447103
13527972081,17,INT:ProduzentE3:A,V,A,6.498666144157949,13.505475718029256
13527972081,17,INT:ProduzentE5:A,V,A,6.498666144157949,13.544984601904789
13527972081,17,INT:ProduzentE4:A,V,A,8.795648457949694,13.688112573741599
13527972081,17,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,17,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,17,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,17,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,17,G25A:Diablo,K,B,1.0,3.8
13527972081,17,G25A:Diablo,K,B,1.0,4.0
13527972081,17,INT:KonsumentE6:B,K,B,12.8331586957619,7.453078652742214
13527972081,17,INT:KonsumentE9:B,K,B,14.594448395402566,7.478013097752885
13527972081,17,INT:KonsumentE5:B,K,B,13.185123200056836,7.487232069187198
13527972081,17,INT:KonsumentE8:B,K,B,10.841835628688093,7.552746786688029
13527972081,17,INT:KonsumentE7:B,K,B,11.532842388117558,7.571300154417011
13527972081,17,G14A:Agent1,K,B,2.0,8.0
13527972081,17,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,17,INT:ProduzentE7:B,V,B,4.619633454694653,8.137021249889756
13527972081,17,INT:ProduzentE13:B,V,B,4.619633454694654,8.204809280193114
13527972081,17,INT:ProduzentE10:B,V,B,4.619633454694654,8.298923325215801
13527972081,17,INT:ProduzentE11:B,V,B,4.619633454694654,8.30474783058708
13527972081,17,INT:ProduzentE8:B,V,B,5.039899977815611,8.422574259063344
13527972081,17,INT:ProduzentE9:B,V,B,5.933226954675567,8.49787387595284
13527972081,17,INT:ProduzentE12:B,V,B,9.635699012835984,8.676912839366256
13527972081,17,INT:KonsumentE14:C,K,C,1.5260102372763233,6.885432685605695
13527972081,17,G36A:Reaktion,K,C,33.51336629537753,6.9219139211526945
13527972081,17,INT:KonsumentE13:C,K,C,1.5095831704867129,6.92806351663226
13527972081,17,INT:KonsumentE11:C,K,C,1.5095831704867129,6.9829178329996395
13527972081,17,INT:KonsumentE10:C,K,C,1.5095831704867129,6.983883531789857
13527972081,17,INT:KonsumentE12:C,K,C,1.5260102372763233,7.042670485888557
13527972081,17,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,17,INT:ProduzentE16:C,V,C,1.3406890494851726,6.715954809796961
13527972081,17,INT:ProduzentE15:C,V,C,1.3406890494851735,6.723240826582215
13527972081,17,INT:ProduzentE18:C,V,C,1.3406890494851735,6.7649274758675615
13527972081,17,INT:ProduzentE14:C,V,C,1.3406890494851735,6.813882066570143
13527972081,17,INT:ProduzentE19:C,V,C,1.3406890494851735,6.852137962099268
13527972081,17,INT:ProduzentE17:C,V,C,1.340689049485173,6.875834174877194
13527972081,17,INT:ProduzentE20:C,V,C,1.3406890494851735,6.879018927780379
13527972081,18,INT:KonsumentE0:A,K,A,15.452077161943766,10.448958963810998
13527972081,18,INT:KonsumentE2:A,K,A,18.84813511971327,10.45315241395509
13527972081,18,INT:KonsumentE1:A,K,A,15.98735027355863,10.533745357106804
13527972081,18,INT:KonsumentE3:A,K,A,15.274800913525016,10.861852291476056
13527972081,18,INT:KonsumentE4:A,K,A,16.83830475411495,10.987354736797911
13527972081,18,G14A:Agent1,K,A,2.0,12.0
13527972081,18,INT:ProduzentS0:A,V,A,1.8512385299883933,6.993576460087159
13527972081,18,G14A:Agent1,V,A,4.5955905208964545,12.0
13527972081,18,INT:ProduzentE5:A,V,A,7.169010668900535,13.418504279635822
13527972081,18,INT:ProduzentE6:A,V,A,7.169010668900536,13.434186475947321
13527972081,18,INT:ProduzentE1:A,V,A,7.169010668900535,13.493632293605858
13527972081,18,INT:ProduzentE0:A,V,A,7.169010668900535,13.521545278995521
13527972081,18,INT:ProduzentE2:A,V,A,7.169010668900535,13.654938236680493
13527972081,18,INT:ProduzentE3:A,V,A,7.169010668900535,13.720518627670947
13527972081,18,INT:ProduzentE4:A,V,A,9.465992982692281,14.039693780408662
13527972081,18,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,18,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,18,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,18,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,18,G25A:Diablo,K,B,1.0,3.8
13527972081,18,G25A:Diablo,K,B,1.0,4.0
13527972081,18,INT:KonsumentE7:B,K,B,12.531122098504998,7.369204245576609
13527972081,18,INT:KonsumentE9:B,K,B,15.561147667712296,7.408566456238331
13527972081,18,INT:KonsumentE6:B,K,B,13.818025655280259,7.418235466037152
13527972081,18,INT:KonsumentE5:B,K,B,14.166359648919352,7.584347740382589
13527972081,18,INT:KonsumentE8:B,K,B,11.847243067504833,7.61647815025791
13527972081,18,G14A:Agent1,K,B,2.0,8.0
13527972081,18,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,18,INT:ProduzentE7:B,V,B,5.289977979437239,8.360083993530578
13527972081,18,INT:ProduzentE11:B,V,B,5.28997797943724,8.36364351126626
13527972081,18,INT:ProduzentE10:B,V,B,5.28997797943724,8.374704797588835
13527972081,18,INT:ProduzentE13:B,V,B,5.28997797943724,8.464245576382334
13527972081,18,INT:ProduzentE9:B,V,B,6.603571479418154,8.5236102148862
13527972081,18,INT:ProduzentE8:B,V,B,5.710244502558197,8.5296215401007
13527972081,18,INT:ProduzentE12:B,V,B,10.30604353757857,8.77927458967256
13527972081,18,INT:KonsumentE13:C,K,C,2.590043335322796,6.874035985470006
13527972081,18,INT:KonsumentE14:C,K,C,3.015664736704294,6.920997798894644
13527972081,18,INT:KonsumentE12:C,K,C,2.602017608257994,6.963323030868642
13527972081,18,INT:KonsumentE10:C,K,C,2.590043335322796,7.02658889072597
13527972081,18,INT:KonsumentE11:C,K,C,2.590043335322796,7.069143194227328
13527972081,18,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,18,INT:ProduzentE18:C,V,C,1.340689049485173,6.6886095369788805
13527972081,18,INT:ProduzentE17:C,V,C,1.3406890494851735,6.816790311879666
13527972081,18,INT:ProduzentE20:C,V,C,1.340689049485174,6.837736874521581
13527972081,18,INT:ProduzentE14:C,V,C,1.340689049485173,6.851654108197594
13527972081,18,INT:ProduzentE15:C,V,C,1.3406890494851726,6.916637507290481
13527972081,18,INT:ProduzentE16:C,V,C,1.340689049485173,6.918284328712291
13527972081,18,INT:ProduzentE19:C,V,C,1.340689049485174,6.959142437862459
13527972081,19,INT:KonsumentE0:A,K,A,16.569318036514744,10.448958963810998
13527972081,19,INT:KonsumentE2:A,K,A,19.965375994284248,10.45315241395509
13527972081,19,INT:KonsumentE1:A,K,A,17.104591148129607,10.533745357106804
13527972081,19,INT:KonsumentE3:A,K,A,16.392041788095995,10.861852291476056
13527972081,19,INT:KonsumentE4:A,K,A,17.955545628685925,10.987354736797911
13527972081,19,G14A:Agent1,K,A,2.0,12.0
13527972081,19,INT:ProduzentS0:A,V,A,1.947273261380923,6.993576460087159
13527972081,19,G14A:Agent1,V,A,5.150726768646379,12.0
13527972081,19,INT:ProduzentE1:A,V,A,7.839355193643121,13.57650187528016
13527972081,19,INT:ProduzentE3:A,V,A,7.839355193643121,13.643634771939139
13527972081,19,INT:ProduzentE0:A,V,A,7.839355193643121,13.681584023741738
13527972081,19,INT:ProduzentE2:A,V,A,7.839355193643121,13.685325469120178
13527972081,19,INT:ProduzentE4:A,V,A,10.136337507434868,13.774962600135428
13527972081,19,INT:ProduzentE5:A,V,A,7.839355193643121,13.776329437194523
13527972081,19,INT:ProduzentE6:A,V,A,7.839355193643122,13.840493775613615
13527972081,19,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,19,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,19,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,19,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,19,G25A:Diablo,K,B,1.0,3.8
13527972081,19,G25A:Diablo,K,B,1.0,4.0
13527972081,19,INT:KonsumentE9:B,K,B,16.52920735508478,7.311123772003536
13527972081,19,INT:KonsumentE6:B,K,B,14.802796257348707,7.400558734057551
13527972081,19,INT:KonsumentE7:B,K,B,13.528229952587834,7.426053400819735
13527972081,19,INT:KonsumentE8:B,K,B,12.850907114480592,7.459514134867466
13527972081,19,INT:KonsumentE5:B,K,B,15.147790852132244,7.506628664311322
13527972081,19,G14A:Agent1,K,B,2.0,8.0
13527972081,19,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,19,INT:ProduzentE7:B,V,B,5.960322504179826,8.392636672842771
13527972081,19,INT:ProduzentE11:B,V,B,5.9603225041798265,8.461605682087443
13527972081,19,INT:ProduzentE10:B,V,B,5.9603225041798265,8.525642022953937
13527972081,19,INT:ProduzentE13:B,V,B,5.9603225041798265,8.528894036546404
13527972081,19,INT:ProduzentE8:B,V,B,6.3805890273007835,8.54211186299801
13527972081,19,INT:ProduzentE9:B,V,B,7.27391600416074,8.588929771433202
13527972081,19,INT:ProduzentE12:B,V,B,10.976388062321158,8.637009424016107
13527972081,19,INT:KonsumentE11:C,K,C,1.8285754847190097,6.912383226525681
13527972081,19,G36A:Reaktion,K,C,30.489307497954016,6.920997798894644
13527972081,19,INT:KonsumentE14:C,K,C,1.8842703152841507,6.927704606209314
13527972081,19,INT:KonsumentE13:C,K,C,4.079697834750767,7.001458866887384
13527972081,19,INT:KonsumentE10:C,K,C,1.8285754847190097,7.061136620771677
13527972081,19,INT:KonsumentE12:C,K,C,1.8301423822013794,7.0842974454782475
13527972081,19,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,19,INT:ProduzentE15:C,V,C,1.340689049485173,6.890552694577612
13527972081,19,INT:ProduzentE16:C,V,C,1.3406890494851735,6.906387210716014
13527972081,19,INT:ProduzentE14:C,V,C,1.3406890494851735,6.9111222219167745
13527972081,19,INT:ProduzentE18:C,V,C,1.340689049485173,6.928805143068185
13527972081,19,INT:ProduzentE17:C,V,C,1.340689049485173,6.942849454399608
13527972081,19,INT:ProduzentE20:C,V,C,1.3406890494851726,6.965611444389857
13527972081,19,INT:ProduzentE19:C,V,C,2.681378098970347,7.007291253170772
13527972081,20,INT:KonsumentE0:A,K,A,17.686558911085722,10.448958963810998
13527972081,20,INT:KonsumentE2:A,K,A,21.082616868855226,10.45315241395509
13527972081,20,INT:KonsumentE1:A,K,A,18.221832022700585,10.533745357106804
13527972081,20,INT:KonsumentE3:A,K,A,17.509282662666973,10.861852291476056
13527972081,20,INT:KonsumentE4:A,K,A,19.072786503256904,10.987354736797911
13527972081,20,G14A:Agent1,K,A,2.0,12.0
13527972081,20,INT:ProduzentS0:A,V,A,2.068935550805615,6.993576460087159
13527972081,20,G14A:Agent1,V,A,5.681499463685581,12.0
13527972081,20,INT:ProduzentE1:A,V,A,8.509699718385708,13.636619688908828
13527972081,20,INT:ProduzentE2:A,V,A,8.509699718385708,13.806203471847523
13527972081,20,INT:ProduzentE5:A,V,A,8.509699718385708,13.847598391287328
13527972081,20,INT:ProduzentE3:A,V,A,8.509699718385708,13.893650184409891
13527972081,20,INT:ProduzentE6:A,V,A,8.50969971838571,13.923976789538663
13527972081,20,INT:ProduzentE4:A,V,A,10.806682032177456,13.929628640325127
13527972081,20,INT:ProduzentE0:A,V,A,8.509699718385708,14.097931757233582
13527972081,20,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,20,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,20,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,20,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,20,G25A:Diablo,K,B,1.0,3.8
13527972081,20,G25A:Diablo,K,B,1.0,4.0
13527972081,20,INT:KonsumentE8:B,K,B,13.853071069759347,7.327042854616265
13527972081,20,INT:KonsumentE9:B,K,B,17.498432977205432,7.342787840439261
13527972081,20,INT:KonsumentE6:B,K,B,15.787481494015598,7.353327414219128
13527972081,20,INT:KonsumentE5:B,K,B,16.129386741503534,7.369050025671728
13527972081,20,INT:KonsumentE7:B,K,B,14.524328637541212,7.38580287347892
13527972081,20,G14A:Agent1,K,B,2.0,8.0
13527972081,20,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,20,INT:ProduzentE7:B,V,B,6.630667028922412,8.414200858662502
13527972081,20,INT:ProduzentE8:B,V,B,7.05093355204337,8.435164050426543
13527972081,20,INT:ProduzentE10:B,V,B,6.630667028922413,8.446084040206824
13527972081,20,INT:ProduzentE13:B,V,B,6.630667028922413,8.486319988501645
13527972081,20,INT:ProduzentE11:B,V,B,6.630667028922413,8.503157899745514
13527972081,20,INT:ProduzentE9:B,V,B,7.944260528903326,8.590142216647534
13527972081,20,INT:ProduzentE12:B,V,B,11.646732587063745,8.737004404042148
13527972081,20,INT:KonsumentE11:C,K,C,3.318229984146977,6.813001973149732
13527972081,20,INT:KonsumentE14:C,K,C,3.373924814712118,6.985272236052017
13527972081,20,INT:KonsumentE10:C,K,C,1.4896544994279663,6.987030834760204
13527972081,20,INT:KonsumentE13:C,K,C,1.4896544994279663,7.026497487306576
13527972081,20,INT:KonsumentE12:C,K,C,1.4896544994279663,7.057069161719267
13527972081,20,INT:ProduzentS2:C,V,C,1.5758901415887525,6.251430283564342
13527972081,20,INT:ProduzentE20:C,V,C,1.575890141588752,6.869071415690226
13527972081,20,INT:ProduzentE15:C,V,C,1.5758901415887525,6.919620921880397
13527972081,20,INT:ProduzentE16:C,V,C,1.575890141588753,6.934407734165708
13527972081,20,G36A:Reaktion,V,C,56.65261813239691,7.001458866887384
13527972081,20,INT:ProduzentE17:C,V,C,1.5758901415887534,7.035921740408359
13527972081,20,INT:ProduzentE14:C,V,C,1.575890141588752,7.042499696468515
13527972081,20,INT:ProduzentE18:C,V,C,1.5758901415887525,7.083818663289482
13527972081,20,INT:ProduzentE19:C,V,C,4.02206714845552,7.2169448942598216
13527972081,21,INT:KonsumentE0:A,K,A,18.8037997856567,10.448958963810998
13527972081,21,INT:KonsumentE2:A,K,A,22.199857743426204,10.45315241395509
13527972081,21,INT:KonsumentE1:A,K,A,19.339072897271564,10.533745357106804
13527972081,21,INT:KonsumentE3:A,K,A,18.62652353723795,10.861852291476056
13527972081,21,INT:KonsumentE4:A,K,A,20.190027377827885,10.987354736797911
13527972081,21,G14A:Agent1,K,A,2.0,12.0
13527972081,21,INT:ProduzentS0:A,V,A,2.2053911913920796,6.993576460087159
13527972081,21,G14A:Agent1,V,A,6.198586196341287,12.0
13527972081,21,INT:ProduzentE5:A,V,A,9.180044243128295,13.600558608503203
13527972081,21,INT:ProduzentE6:A,V,A,9.180044243128297,13.754399747985609
13527972081,21,INT:ProduzentE2:A,V,A,9.180044243128295,13.865410639653527
13527972081,21,INT:ProduzentE4:A,V,A,11.477026556920043,13.878237695139987
13527972081,21,INT:ProduzentE0:A,V,A,9.180044243128295,13.892843542331685
13527972081,21,INT:ProduzentE3:A,V,A,9.180044243128295,13.946310365220658
13527972081,21,INT:ProduzentE1:A,V,A,9.180044243128295,14.035664516090494
13527972081,21,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,21,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,21,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,21,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,21,G25A:Diablo,K,B,1.0,3.8
13527972081,21,G25A:Diablo,K,B,1.0,4.0
13527972081,21,INT:KonsumentE5:B,K,B,17.111123416254788,7.26714593079674
13527972081,21,INT:KonsumentE9:B,K,B,18.468668190825024,7.292812960560478
13527972081,21,INT:KonsumentE8:B,K,B,14.853931244900302,7.34964665787374
13527972081,21,INT:KonsumentE7:B,K,B,15.519549527007333,7.395611106754816
13527972081,21,INT:KonsumentE6:B,K,B,16.772090540650392,7.452279369234748
13527972081,21,G14A:Agent1,K,B,2.0,8.0
13527972081,21,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,21,INT:ProduzentE13:B,V,B,7.301011553664999,8.369241022795466
13527972081,21,INT:ProduzentE9:B,V,B,8.614605053645914,8.468147148687233
13527972081,21,INT:ProduzentE10:B,V,B,7.301011553664999,8.487941358973863
13527972081,21,INT:ProduzentE11:B,V,B,7.301011553664999,8.490351330650642
13527972081,21,INT:ProduzentE7:B,V,B,7.301011553664998,8.618792029350761
13527972081,21,INT:ProduzentE12:B,V,B,12.317077111806332,8.634491374736672
13527972081,21,INT:ProduzentE8:B,V,B,7.721278076785956,8.675929323951982
13527972081,21,INT:KonsumentE14:C,K,C,2.1518564682818413,6.969429911066564
13527972081,21,INT:KonsumentE13:C,K,C,1.7820297586903484,6.982066335271052
13527972081,21,INT:KonsumentE12:C,K,C,1.7820297586903484,6.982869132882393
13527972081,21,G36A:Reaktion,K,C,30.20876251523525,6.985272236052017
13527972081,21,INT:KonsumentE10:C,K,C,1.7820297586903484,6.9953883943859685
13527972081,21,INT:KonsumentE11:C,K,C,4.807884483574948,7.007530086336433
13527972081,21,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,21,INT:ProduzentE19:C,V,C,5.362756197940692,6.78894752029093
13527972081,21,INT:ProduzentE20:C,V,C,1.340689049485173,6.937850769621962
13527972081,21,INT:ProduzentE15:C,V,C,1.3406890494851726,6.94991980484524
13527972081,21,INT:ProduzentE14:C,V,C,2.916579191073925,6.965005331415156
13527972081,21,INT:ProduzentE17:C,V,C,2.9165791910739265,7.005515527892835
13527972081,21,INT:ProduzentE18:C,V,C,2.9165791910739256,7.086381513921472
13527972081,21,INT:ProduzentE16:C,V,C,1.3406890494851735,7.09370325121305
13527972081,22,INT:KonsumentE0:A,K,A,19.921040660227675,10.448958963810998
13527972081,22,INT:KonsumentE2:A,K,A,23.31709861799718,10.45315241395509
13527972081,22,INT:KonsumentE1:A,K,A,20.456313771842538,10.533745357106804
13527972081,22,INT:KonsumentE3:A,K,A,19.743764411808925,10.861852291476056
13527972081,22,INT:KonsumentE4:A,K,A,21.30726825239886,10.987354736797911
13527972081,22,G14A:Agent1,K,A,2.0,12.0
13527972081,22,INT:ProduzentS0:A,V,A,2.3508910884917764,6.993576460087159
13527972081,22,G14A:Agent1,V,A,6.707606884100226,12.0
13527972081,22,INT:ProduzentE1:A,V,A,9.850388767870882,13.58667180227925
13527972081,22,INT:ProduzentE2:A,V,A,9.850388767870882,13.624705128713158
13527972081,22,INT:ProduzentE5:A,V,A,9.850388767870882,13.627872508534926
13527972081,22,INT:ProduzentE3:A,V,A,9.850388767870882,13.7590005794672
13527972081,22,INT:ProduzentE6:A,V,A,9.850388767870884,13.80601415930705
13527972081,22,INT:ProduzentE0:A,V,A,9.850388767870882,13.889466344265072
13527972081,22,INT:ProduzentE4:A,V,A,12.14737108166263,14.006441843498616
13527972081,22,G25A:Diablo,K,B,1.0,2.999999999999999
13527972081,22,G25A:Diablo,K,B,1.0,3.1999999999999993
13527972081,22,G25A:Diablo,K,B,1.0,3.3999999999999995
13527972081,22,G25A:Diablo,K,B,1.0,3.5999999999999996
13527972081,22,G25A:Diablo,K,B,1.0,3.8
13527972081,22,G25A:Diablo,K,B,1.0,4.0
13527972081,22,INT:KonsumentE5:B,K,B,18.092981596683035,7.292423703377616
13527972081,22,INT:KonsumentE9:B,K,B,19.439785517801997,7.334872747699736
13527972081,22,INT:KonsumentE8:B,K,B,15.853648261941554,7.337584114019556
13527972081,22,INT:KonsumentE6:B,K,B,17.75663113899976,7.337870806705106
13527972081,22,INT:KonsumentE7:B,K,B,16.51400019220773,7.347934977413886
13527972081,22,G14A:Agent1,K,B,2.0,8.0
13527972081,22,INT:ProduzentS1:B,V,B,0.6703445247425864,5.076387332586603
13527972081,22,INT:ProduzentE9:B,V,B,9.2849495783885,8.429584230731797
13527972081,22,INT:ProduzentE13:B,V,B,7.971356078407585,8.474467926601054
13527972081,22,INT:ProduzentE8:B,V,B,8.391622601528542,8.495674703456496
13527972081,22,INT:ProduzentE11:B,V,B,7.971356078407585,8.511557796431637
13527972081,22,INT:ProduzentE7:B,V,B,7.9713560784075845,8.527698475108279
13527972081,22,INT:ProduzentE10:B,V,B,7.971356078407585,8.545232859011431
13527972081,22,INT:ProduzentE12:B,V,B,12.98742163654892,8.557072289282663
13527972081,22,INT:KonsumentE10:C,K,C,2.756062115673454,6.946176701047107
13527972081,22,INT:KonsumentE14:C,K,C,3.0188811620073777,6.9604408298892135
13527972081,22,INT:KonsumentE13:C,K,C,2.756062115673454,6.972869265794418
13527972081,22,INT:KonsumentE12:C,K,C,2.756062115673454,6.988879471237207
13527972081,22,INT:KonsumentE11:C,K,C,4.906399645425156,7.034576472605035
13527972081,22,INT:ProduzentS2:C,V,C,1.340689049485173,6.251430283564342
13527972081,22,INT:ProduzentE19:C,V,C,1.340689049485173,6.818064842711816
13527972081,22,INT:ProduzentE15:C,V,C,1.340689049485173,6.936090313348211
13527972081,22,INT:ProduzentE14:C,V,C,1.340689049485173,6.986826901454898
13527972081,22,INT:ProduzentE16:C,V,C,2.6813780989703466,7.018579168748599
13527972081,22,INT:ProduzentE20:C,V,C,1.3406890494851735,7.029771132972649
13527972081,22,INT:ProduzentE18:C,V,C,4.257268240559099,7.067226725095274
13527972081,22,INT:ProduzentE17:C,V,C,4.2572682405591,7.160239286213817
13527972081,23,INT:KonsumentE0:A,K,A,20.599553876685157,10.448958963810998
13527972081,23,INT:KonsumentE2:A,K,A,23.920819328378176,10.45315241395509
13527972081,23,INT:KonsumentE1:A,K,A,21.123038491769375,10.533745357106804
13527972081,23,INT:KonsumentE3:A,K,A,20.42618184163731,10.861852291476056
13527972081,23,INT:KonsumentE4:A,K,A,21.95525212074152,10.987354736797911
13527972081,23,G14A:Agent1,K,A,2.0,12.0
13527972081,23,INT:ProduzentS0:A,V,A,0.6703445247425865,6.993576460087159
13527972081,23,G14A:Agent1,V,A,6.7367000178876015,12.0
13527972081,23,INT:ProduzentE2:A,V,A,10.52073329261347,13.110125885295407
13527972081,23,INT:ProduzentE3:A,V,A,10.52073329261347,13.299737940422208
13527972081,23,INT:ProduzentE6:A,V,A,10.520733292613471,13.309909905127613
13527972081,23,INT:ProduzentE4:A,V,A,12.817715606405217,13.376370911177334
